instructor,instructor_first_name,course,course_name,num_excellence_awards,num_outstanding_awards,uiuc_award,national_award,rmp_num_reviews,rmp_rating,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,term,num_sections,gened,num_semesters,num_students,avg_gpa,total_faculty_awards,teaching_next_semester
Shapland,Julia,ACCY 202: Accounting and Accountancy II,Accounting and Accountancy II,4.0,0.0,[],[],126.0,3.8,0.12935680919870643,0.23032698526769674,0.07833273445921667,0.14049586776859505,0.19403521379805966,0.0639597556593604,0.05785123966942149,0.04886812791951132,0.037369744879626306,0.0,0.015091627739849083,0.0,0.004311893639956881,"['fa2016', 'fa2018', 'fa2019', 'fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2017', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2024', 'sp2025', 'fa2017']",95.0,,17,2783.0,3.2569744879626294,0,False
Mongold,Cassie,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,0.0,0.0,[],[],0.0,,0.017543859649122806,0.38596491228070173,0.15789473684210525,0.14035087719298245,0.08771929824561403,0.07017543859649122,0.08771929824561403,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,['sp2024'],2.0,,1,57.0,3.403684210526316,0,False
Johnson,Jennifer,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,1.0,0.0,[],[],0.0,,0.1187214611872146,0.1963470319634703,0.16666666666666666,0.1415525114155251,0.1643835616438356,0.0730593607305936,0.05251141552511415,0.04337899543378995,0.0273972602739726,0.0,0.01141552511415525,0.0,0.0045662100456621,"['fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2023', 'sp2024']",15.0,,6,438.0,3.2978082191780818,0,False
Ulla,Jennifer,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,0.0,0.0,[],[],0.0,,0.0,0.45614035087719296,0.14035087719298245,0.10526315789473684,0.14035087719298245,0.05263157894736842,0.0,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.0,0.0,['sp2023'],2.0,,1,57.0,3.397894736842105,0,False
Alt,Amanda,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,7.0,3.0,['Campus Award for Excellence in Undergraduate Teaching – Instructional Staff'],[],0.0,,0.37037037037037035,0.037037037037037035,0.07407407407407407,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,['fa2021'],1.0,,1,27.0,3.3081481481481485,1,False
Vandenberg,Alex,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,1.0,0.0,[],[],7.0,4.9,0.18888888888888888,0.16666666666666666,0.18888888888888888,0.13333333333333333,0.1,0.1,0.011111111111111112,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,['fa2024'],3.0,,1,90.0,3.356222222222222,0,False
Wolfe,Karneisha,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,0.0,0.0,[],[],0.0,,0.2529411764705882,0.17058823529411765,0.058823529411764705,0.13529411764705881,0.09411764705882353,0.08235294117647059,0.06470588235294118,0.047058823529411764,0.041176470588235294,0.0058823529411764705,0.01764705882352941,0.0058823529411764705,0.023529411764705882,"['fa2023', 'fa2024']",6.0,,2,170.0,3.2058235294117647,0,False
Pachera,Susan,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,4.0,1.0,[],[],0.0,,0.06756756756756757,0.2972972972972973,0.16216216216216217,0.12162162162162163,0.12162162162162163,0.08108108108108109,0.06756756756756757,0.013513513513513514,0.02702702702702703,0.04054054054054054,0.0,0.0,0.0,['sp2022'],3.0,,1,74.0,3.32445945945946,0,False
Pieper,Lena,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,1.0,0.0,[],[],0.0,,0.2,0.21666666666666667,0.18333333333333332,0.08333333333333333,0.1,0.05,0.05,0.03333333333333333,0.05,0.016666666666666666,0.016666666666666666,0.0,0.0,"['sp2024', 'sp2025']",2.0,,1,60.0,3.3560000000000003,0,False
Anderson,Spencer,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,4.0,0.0,[],[],0.0,,0.15656565656565657,0.1919191919191919,0.18686868686868688,0.14646464646464646,0.10101010101010101,0.0707070707070707,0.07575757575757576,0.025252525252525252,0.015151515151515152,0.015151515151515152,0.0,0.0,0.015151515151515152,"['fa2016', 'fa2018', 'fa2022', 'sp2020', 'sp2021', 'sp2022', 'fa2017']",15.0,,7,198.0,3.3317676767676763,0,False
Davis,Gregory,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,11.0,1.0,[],[],8.0,4.8,0.025,0.2125,0.275,0.175,0.125,0.0875,0.0375,0.0375,0.0,0.025,0.0,0.0,0.0,"['fa2019', 'fa2020', 'sp2017', 'sp2018', 'sp2019', 'sp2020', 'sp2021']",17.0,,7,80.0,3.3462500000000004,0,False
Sougiannis,Theodore,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,0.0,0.0,[],[],10.0,2.7,0.07692307692307693,0.19230769230769232,0.11538461538461539,0.19230769230769232,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,"['fa2016', 'fa2018', 'fa2019', 'fa2021', 'fa2017']",7.0,,5,26.0,3.063846153846154,0,False
Ibrahim,Adel,ACCY 301: Atg Measurement & Disclosure,Atg Measurement &amp; Disclosure,8.0,7.0,[],[],36.0,3.1,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.3076923076923077,0.15384615384615385,0.11538461538461539,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,"['fa2022', 'fa2021']",1.0,,2,26.0,3.1280769230769234,0,False
Curtis,Susan,ACCY 302: Decision Making for Atg,Decision Making for Atg,7.0,1.0,[],[],232.0,2.7,0.07174887892376682,0.26307922272047835,0.24663677130044842,0.1554559043348281,0.09566517189835576,0.0687593423019432,0.043348281016442454,0.02092675635276532,0.01195814648729447,0.01046337817638266,0.007473841554559043,0.0014947683109118087,0.0029895366218236174,"['fa2018', 'fa2019', 'fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2024', 'sp2025']",33.0,,12,669.0,3.417937219730942,0,False
Samet,Jordan,ACCY 302: Decision Making for Atg,Decision Making for Atg,1.0,0.0,[],[],8.0,2.8,0.13973799126637554,0.2183406113537118,0.12663755458515283,0.13100436681222707,0.2052401746724891,0.10043668122270742,0.05240174672489083,0.013100436681222707,0.004366812227074236,0.0,0.0,0.004366812227074236,0.004366812227074236,"['fa2019', 'fa2020', 'fa2021', 'fa2022', 'fa2023', 'sp2021', 'sp2022', 'sp2023', 'sp2024']",14.0,,9,229.0,3.375720524017467,0,False
Sani,Jalal,ACCY 302: Decision Making for Atg,Decision Making for Atg,0.0,0.0,[],[],0.0,,0.18911174785100288,0.2492836676217765,0.1833810888252149,0.12893982808022922,0.09742120343839542,0.05157593123209169,0.04297994269340974,0.02005730659025788,0.014326647564469915,0.0057306590257879654,0.0057306590257879654,0.0028653295128939827,0.008595988538681949,"['sp2021', 'sp2022', 'sp2023', 'sp2024', 'sp2025']",11.0,,4,349.0,3.465386819484241,0,False
Choy,So,ACCY 302: Decision Making for Atg,Decision Making for Atg,1.0,0.0,[],[],0.0,,0.09183673469387756,0.2755102040816326,0.16326530612244897,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.030612244897959183,0.0,0.0,0.0,0.01020408163265306,['fa2024'],3.0,,1,98.0,3.4046938775510203,0,False
Wu,Martin,ACCY 302: Decision Making for Atg,Decision Making for Atg,0.0,0.0,[],[],20.0,1.9,0.2903225806451613,0.06451612903225806,0.16129032258064516,0.22580645161290322,0.0967741935483871,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2016', 'fa2018', 'fa2021', 'sp2017', 'fa2017']",6.0,,5,31.0,3.4841935483870965,0,False
Hamm,Brian,ACCY 303: Accounting Institutions and Regulation,Accounting Institutions and Regulation,2.0,18.0,['Campus Award for Excellence in Graduate & Professional Teaching'],[],0.0,,0.0,0.5460122699386503,0.06134969325153374,0.0736196319018405,0.0736196319018405,0.09202453987730061,0.049079754601226995,0.024539877300613498,0.006134969325153374,0.012269938650306749,0.006134969325153374,0.03067484662576687,0.024539877300613498,"['fa2020', 'fa2021', 'fa2024', 'sp2020', 'sp2022', 'sp2025']",9.0,,5,163.0,3.33760736196319,1,False
Pachera,Susan,ACCY 303: Accounting Institutions and Regulation,Accounting Institutions and Regulation,4.0,1.0,[],[],0.0,,0.23353293413173654,0.21357285429141717,0.11377245508982035,0.10578842315369262,0.09780439121756487,0.06786427145708583,0.04790419161676647,0.05189620758483034,0.033932135728542916,0.00998003992015968,0.011976047904191617,0.001996007984031936,0.00998003992015968,"['fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2023', 'sp2024', 'sp2025']",18.0,,7,501.0,3.331516966067865,0,False
Schwartz,Rachel,ACCY 303: Accounting Institutions and Regulation,Accounting Institutions and Regulation,3.0,15.0,[],[],15.0,4.6,0.13404825737265416,0.3136729222520107,0.1447721179624665,0.10455764075067024,0.10723860589812333,0.064343163538874,0.024128686327077747,0.029490616621983913,0.013404825737265416,0.01876675603217158,0.010723860589812333,0.024128686327077747,0.010723860589812333,"['sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2024', 'sp2025']",15.0,,5,373.0,3.353324396782842,0,False
Godsell,David,ACCY 303: Accounting Institutions and Regulation,Accounting Institutions and Regulation,3.0,1.0,[],[],0.0,,0.3103448275862069,0.1781609195402299,0.12643678160919541,0.08045977011494253,0.09195402298850575,0.028735632183908046,0.028735632183908046,0.034482758620689655,0.04597701149425287,0.017241379310344827,0.028735632183908046,0.022988505747126436,0.005747126436781609,"['fa2019', 'fa2020', 'fa2021', 'fa2022', 'fa2023']",11.0,,5,174.0,3.3183333333333334,0,False
Ibrahim,Adel,ACCY 303: Accounting Institutions and Regulation,Accounting Institutions and Regulation,8.0,7.0,[],[],36.0,3.1,0.018867924528301886,0.3018867924528302,0.1509433962264151,0.22641509433962265,0.09433962264150944,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.03773584905660377,['sp2022'],2.0,,1,53.0,3.276792452830189,0,False
Mendoza,Scott,ACCY 303: Accounting Institutions and Regulation,Accounting Institutions and Regulation,14.0,0.0,[],[],0.0,,0.09090909090909091,0.3305785123966942,0.10743801652892562,0.1322314049586777,0.09090909090909091,0.0743801652892562,0.04132231404958678,0.05785123966942149,0.04132231404958678,0.01652892561983471,0.008264462809917356,0.008264462809917356,0.0,"['fa2019', 'sp2021']",4.0,,2,121.0,3.3086776859504132,0,False
Wu,Martin,ACCY 304: Accounting Control Systems,Accounting Control Systems,0.0,0.0,[],[],20.0,1.9,0.10144927536231885,0.2028985507246377,0.2028985507246377,0.18840579710144928,0.17391304347826086,0.08695652173913043,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,"['fa2019', 'fa2020', 'sp2017', 'sp2018', 'sp2019', 'sp2020', 'sp2021']",14.0,,7,69.0,3.4302898550724636,0,False
Wang,Wei,ACCY 304: Accounting Control Systems,Accounting Control Systems,5.0,0.0,[],[],0.0,,0.014285714285714285,0.35714285714285715,0.17142857142857143,0.04285714285714286,0.15714285714285714,0.11428571428571428,0.1,0.0,0.014285714285714285,0.0,0.02857142857142857,0.0,0.0,"['fa2016', 'sp2019', 'sp2020', 'sp2021', 'fa2017']",10.0,,5,70.0,3.3195714285714284,0,False
Williamson,Michael,ACCY 304: Accounting Control Systems,Accounting Control Systems,6.0,2.0,[],[],6.0,4.3,0.0,0.32362459546925565,0.16181229773462782,0.1715210355987055,0.18122977346278318,0.06472491909385113,0.022653721682847898,0.038834951456310676,0.016181229773462782,0.0,0.0,0.003236245954692557,0.016181229773462782,"['fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2017']",14.0,,6,309.0,3.3356634304207122,0,False
Kink,Dawn,ACCY 304: Accounting Control Systems,Accounting Control Systems,8.0,0.0,[],[],0.0,,0.03470031545741325,0.3753943217665615,0.138801261829653,0.13564668769716087,0.22082018927444794,0.03470031545741325,0.022082018927444796,0.025236593059936908,0.00946372239747634,0.0,0.0,0.0031545741324921135,0.0,"['fa2019', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2024']",12.0,,6,317.0,3.476435331230284,0,False
Hayne,Christie,ACCY 304: Accounting Control Systems,Accounting Control Systems,3.0,0.0,[],[],0.0,,0.11961722488038277,0.2631578947368421,0.1674641148325359,0.12440191387559808,0.14354066985645933,0.03349282296650718,0.03349282296650718,0.04784688995215311,0.023923444976076555,0.014354066985645933,0.019138755980861243,0.0,0.009569377990430622,"['fa2018', 'fa2019', 'fa2020', 'fa2021', 'sp2018', 'sp2023', 'sp2024', 'sp2025']",17.0,,7,209.0,3.331913875598086,0,False
Zhang,Zheng,ACCY 304: Accounting Control Systems,Accounting Control Systems,1.0,0.0,[],[],0.0,,0.13333333333333333,0.30666666666666664,0.28,0.08,0.10666666666666667,0.013333333333333334,0.013333333333333334,0.04,0.0,0.0,0.0,0.0,0.02666666666666667,['sp2022'],2.0,,1,75.0,3.520666666666666,0,False
Dahle,Andrew,ACCY 304: Accounting Control Systems,Accounting Control Systems,1.0,0.0,[],[],0.0,,0.119533527696793,0.22157434402332363,0.11370262390670553,0.11370262390670553,0.27988338192419826,0.061224489795918366,0.026239067055393587,0.05830903790087463,0.0029154518950437317,0.0,0.0,0.0,0.0029154518950437317,"['fa2022', 'fa2023', 'fa2024', 'sp2024', 'sp2025', 'sp2023']",10.0,,5,343.0,3.3460932944606414,0,False
Holder,Charles,ACCY 312: Principles of Taxation,Principles of Taxation,7.0,7.0,[],[],0.0,,0.0,0.38524590163934425,0.09836065573770492,0.07377049180327869,0.2540983606557377,0.04918032786885246,0.00819672131147541,0.11475409836065574,0.0,0.0,0.0,0.0,0.01639344262295082,"['fa2018', 'fa2019', 'fa2022', 'fa2024', 'sp2018', 'sp2020', 'sp2023', 'sp2024']",10.0,,8,122.0,3.28983606557377,0,False
Osswald,Benjamin,ACCY 312: Principles of Taxation,Principles of Taxation,4.0,0.0,[],[],0.0,,0.13807531380753138,0.14225941422594143,0.14225941422594143,0.17154811715481172,0.20920502092050208,0.15481171548117154,0.02092050209205021,0.012552301255230125,0.0,0.0,0.0041841004184100415,0.0,0.0041841004184100415,"['sp2021', 'sp2022', 'sp2023', 'sp2024', 'sp2025']",10.0,,4,239.0,3.3336820083682004,0,False
Holder,Daniel,ACCY 312: Principles of Taxation,Principles of Taxation,4.0,2.0,[],[],13.0,4.3,0.0,0.5471698113207547,0.0,0.0,0.3584905660377358,0.0,0.0,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,"['fa2021', 'sp2021', 'fa2017', 'sp2017', 'sp2022']",2.0,,5,53.0,3.452830188679245,0,False
Hutchens,Michelle,ACCY 312: Principles of Taxation,Principles of Taxation,2.0,0.0,[],[],0.0,,0.006944444444444444,0.2986111111111111,0.13194444444444445,0.20833333333333334,0.13194444444444445,0.125,0.041666666666666664,0.020833333333333332,0.006944444444444444,0.006944444444444444,0.0,0.0,0.020833333333333332,"['fa2020', 'sp2017', 'sp2018', 'sp2019', 'sp2020', 'sp2022', 'sp2023', 'sp2024']",19.0,,8,144.0,3.289375,0,False
Richter,Stefan,ACCY 312: Principles of Taxation,Principles of Taxation,1.0,0.0,[],[],0.0,,0.07975460122699386,0.1656441717791411,0.15337423312883436,0.26380368098159507,0.12269938650306748,0.1656441717791411,0.012269938650306749,0.024539877300613498,0.006134969325153374,0.006134969325153374,0.0,0.0,0.0,"['fa2023', 'fa2024']",6.0,,2,163.0,3.3293865030674845,0,False
Hutchens,Matthew,ACCY 312: Principles of Taxation,Principles of Taxation,12.0,4.0,[],[],0.0,,0.11538461538461539,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.2692307692307692,0.0,0.11538461538461539,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,['fa2022'],1.0,,1,26.0,3.2811538461538463,0,False
Vuong,Anh,ACCY 312: Principles of Taxation,Principles of Taxation,1.0,0.0,[],[],0.0,,0.1476923076923077,0.17846153846153845,0.14153846153846153,0.1723076923076923,0.16307692307692306,0.10153846153846154,0.04,0.055384615384615386,0.0,0.0,0.0,0.0,0.0,"['fa2019', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2021']",14.0,,6,325.0,3.3621538461538454,0,False
Penn,Michael,ACCY 312: Principles of Taxation,Principles of Taxation,4.0,2.0,[],[],0.0,,0.24242424242424243,0.2196969696969697,0.12878787878787878,0.06060606060606061,0.12121212121212122,0.12878787878787878,0.045454545454545456,0.007575757575757576,0.007575757575757576,0.0,0.007575757575757576,0.0,0.030303030303030304,"['fa2018', 'fa2019', 'fa2020', 'fa2021', 'fa2022', 'fa2023', 'sp2019']",18.0,,7,132.0,3.371742424242424,0,False
Kustanovich,Michael,ACCY 398: Practical Problems in Atg,Practical Problems in Atg,16.0,2.0,[],[],15.0,4.1,0.0,0.9690402476780186,0.0,0.0,0.006191950464396285,0.0,0.0,0.015479876160990712,0.0,0.0,0.0,0.0,0.009287925696594427,"['sp2022', 'sp2023', 'sp2024']",3.0,,3,323.0,3.9256965944272446,0,False
Sternburg,Thomas,ACCY 398: Practical Problems in Atg,Practical Problems in Atg,9.0,1.0,[],[],8.0,4.6,0.0,0.9690402476780186,0.0,0.0,0.006191950464396285,0.0,0.0,0.015479876160990712,0.0,0.0,0.0,0.0,0.009287925696594427,"['sp2022', 'sp2023', 'sp2024']",3.0,,3,323.0,3.9256965944272446,0,False
Hutchens,Matthew,ACCY 398: Practical Problems in Atg,Practical Problems in Atg,12.0,4.0,[],[],0.0,,0.034722222222222224,0.8773148148148148,0.0,0.0,0.03009259259259259,0.0,0.0,0.046296296296296294,0.0,0.0,0.0,0.0,0.011574074074074073,"['fa2021', 'sp2021', 'sp2022', 'sp2023', 'sp2024']",6.0,,5,432.0,3.8310185185185186,0,False
Dahle,Andrew,ACCY 405: Assurance and Attestation,Assurance and Attestation,1.0,0.0,[],[],0.0,,0.16,0.22666666666666666,0.12,0.13333333333333333,0.18666666666666668,0.04,0.06666666666666667,0.05333333333333334,0.0,0.0,0.0,0.0,0.013333333333333334,"['sp2023', 'sp2024']",3.0,,2,75.0,3.3598666666666666,0,False
Ciconte,William,ACCY 405: Assurance and Attestation,Assurance and Attestation,3.0,0.0,[],[],0.0,,0.0,0.3112244897959184,0.17857142857142858,0.1683673469387755,0.09693877551020408,0.08673469387755102,0.08163265306122448,0.04081632653061224,0.01020408163265306,0.00510204081632653,0.015306122448979591,0.0,0.00510204081632653,"['sp2021', 'sp2022', 'sp2024', 'sp2025', 'sp2023']",7.0,,4,196.0,3.294285714285714,0,False
Lullo,Michael,ACCY 405: Assurance and Attestation,Assurance and Attestation,11.0,0.0,[],[],0.0,,0.006711409395973154,0.174496644295302,0.28187919463087246,0.18120805369127516,0.14093959731543623,0.08053691275167785,0.040268456375838924,0.026845637583892617,0.026845637583892617,0.020134228187919462,0.020134228187919462,0.0,0.0,"['fa2020', 'fa2021', 'sp2020', 'sp2021']",7.0,,4,149.0,3.2398657718120805,0,False
Chatterton,Angel,ACCY 405: Assurance and Attestation,Assurance and Attestation,18.0,0.0,[],[],7.0,4.7,0.026143790849673203,0.24836601307189543,0.24183006535947713,0.13071895424836602,0.16339869281045752,0.08496732026143791,0.0392156862745098,0.032679738562091505,0.032679738562091505,0.0,0.0,0.0,0.0,"['sp2021', 'sp2022', 'sp2024', 'sp2025', 'sp2023']",5.0,,4,153.0,3.3492156862745093,0,False
Thompson,Anne,ACCY 405: Assurance and Attestation,Assurance and Attestation,0.0,0.0,[],[],0.0,,0.0,0.18548387096774194,0.25806451612903225,0.2661290322580645,0.1693548387096774,0.06451612903225806,0.036290322580645164,0.012096774193548387,0.004032258064516129,0.0,0.004032258064516129,0.0,0.0,"['fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2017', 'sp2018', 'sp2019', 'fa2019']",18.0,,9,248.0,3.3750806451612902,0,False
Kink,Dawn,ACCY 405: Assurance and Attestation,Assurance and Attestation,8.0,0.0,[],[],0.0,,0.013392857142857142,0.41517857142857145,0.10267857142857142,0.16071428571428573,0.22321428571428573,0.04017857142857143,0.022321428571428572,0.013392857142857142,0.004464285714285714,0.0,0.0,0.0,0.004464285714285714,"['fa2020', 'fa2021', 'fa2022', 'fa2023']",9.0,,4,224.0,3.489464285714285,0,False
Rogowski,Edward,ACCY 405: Assurance and Attestation,Assurance and Attestation,2.0,5.0,[],[],0.0,,0.022727272727272728,0.4621212121212121,0.23106060606060605,0.10984848484848485,0.10984848484848485,0.045454545454545456,0.011363636363636364,0.003787878787878788,0.003787878787878788,0.0,0.0,0.0,0.0,"['fa2022', 'fa2023', 'fa2024', 'sp2023', 'sp2024', 'sp2025']",9.0,,5,264.0,3.644469696969697,0,False
Chen,Ciao-Wei,ACCY 410: Advanced Financial Reporting,Advanced Financial Reporting,8.0,0.0,[],[],0.0,,0.14979757085020243,0.17813765182186234,0.11740890688259109,0.11740890688259109,0.1862348178137652,0.07692307692307693,0.048582995951417005,0.06882591093117409,0.008097165991902834,0.008097165991902834,0.02834008097165992,0.004048582995951417,0.008097165991902834,"['sp2017', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2024', 'sp2025']",20.0,,8,247.0,3.203886639676113,0,False
Kustanovich,Michael,ACCY 410: Advanced Financial Reporting,Advanced Financial Reporting,16.0,2.0,[],[],15.0,4.1,0.0874751491053678,0.27435387673956263,0.1709741550695825,0.07952286282306163,0.13916500994035785,0.12922465208747516,0.04572564612326044,0.03578528827037773,0.017892644135188866,0.0,0.013916500994035786,0.0,0.005964214711729622,"['fa2016', 'fa2018', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2017', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2024', 'sp2025', 'fa2017']",27.0,,15,503.0,3.32403578528827,0,False
